danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,pop,rock,metal,folk,indie,dance,alternative,mellow,rap,neo,punk,teen,grunge,wave,Angry,Sad,Relaxed,Happy
0.677,0.631,0.9090909090909092,0.7864844194872512,1.0,0.0275,0.26,0.000128,0.117,0.48,119.968,-0.6357165447918096,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
0.512,0.248,0.18181818181818185,-0.5258448393310337,1.0,0.0275,0.75,2.9600000000000005e-05,0.114,0.158,109.692,-0.4182457939973357,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.626,0.516,0.8181818181818182,-0.35324768915624555,1.0,0.0304,0.474,2.7600000000000007e-05,0.161,0.596,87.007,-0.1540584921013436,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.242,0.184,0.5454545454545454,-1.8763375193719884,1.0,0.0327,0.951,9.4e-05,0.68,0.22,82.665,-0.018337574451266502,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.615,0.344,0.6363636363636364,-0.7838788099204445,0.0,0.0245,0.509,0.34,0.478,0.453,97.893,-0.3459813872173786,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.439,0.0527,0.0,-2.3596587829855515,1.0,0.0572,0.949,0.0,0.0873,0.515,130.44799999999998,-1.12221646146273,0.5,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.446,0.454,0.8181818181818182,-0.312129680484078,1.0,0.0276,0.42,0.000118,0.187,0.534,152.914,0.22932459440563174,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.593,0.393,0.09090909090909093,-0.8648837491608223,1.0,0.0827,0.394,3.24e-06,0.11,0.193,136.866,0.5450537862505572,0.75,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0.0
0.489,0.561,0.3636363636363637,0.07147425670895899,1.0,0.0274,0.2,4.56e-05,0.179,0.238,83.45700000000002,0.13942787067296167,0.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.591,0.649,0.2727272727272727,0.3701338047289551,1.0,0.0417,0.0294,0.0,0.133,0.489,90.00200000000002,-0.1355503430975586,0.75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.602,0.537,0.3636363636363637,0.3767816264903235,1.0,0.0258,0.155,0.0,0.122,0.277,95.047,0.9599503014630844,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.598,0.0813,0.09090909090909093,-1.6860128445002185,1.0,0.0336,0.928,0.0154,0.108,0.116,96.033,-0.6678909788189251,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.665,0.7490000000000001,0.9090909090909092,0.9339675763413136,0.0,0.0776,0.374,0.0,0.0375,0.897,91.822,-0.017230390537647224,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.758,0.5870000000000001,0.2727272727272727,0.5501174235274853,0.0,0.0405,0.281,0.227,0.0484,0.7390000000000001,89.061,-0.35611129377034306,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.436,0.115,0.8181818181818182,-1.3304774880774035,1.0,0.0316,0.8290000000000001,0.000165,0.112,0.14,181.959,0.7575174217341858,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.574,0.581,0.9090909090909092,-1.2036764433698206,1.0,0.0325,0.349,0.855,0.16,0.767,78.462,0.2112460988608632,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.516,0.404,0.2727272727272727,-0.8220422311431153,1.0,0.0334,0.507,0.000997,0.135,0.447,145.42600000000004,-0.37528044809569183,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.583,0.8290000000000001,0.09090909090909093,0.8913722739443976,1.0,0.134,0.00864,0.0,0.0426,0.575,174.028,0.6517069948848684,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.65,0.388,0.4545454545454545,-0.872516433405357,1.0,0.0261,0.153,0.0527,0.0838,0.46,94.424,-0.5823899404746539,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.6990000000000001,0.304,0.2727272727272727,-0.8232733092470722,1.0,0.029,0.764,0.0,0.141,0.457,104.143,0.6301086460027728,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5579999999999999,0.687,0.18181818181818185,-0.10112289346582863,1.0,0.0381,0.471,0.0008289999999999999,0.0958,0.412,94.989,0.6900453035355659,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.7020000000000001,0.267,0.3636363636363637,-1.4553088078186551,0.0,0.0422,0.454,0.0164,0.106,0.273,115.98,2.0054458934474297,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.326,0.174,0.0,-2.0198812262933883,1.0,0.0353,0.875,0.14,0.0826,0.0969,119.999,1.0057744953804917,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.5579999999999999,0.224,0.5454545454545454,-0.9813437377951659,1.0,0.0312,0.968,0.0087,0.105,0.194,92.925,0.016249528999556746,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.312,0.403,0.9090909090909092,0.5855724729214502,1.0,0.029,0.797,0.0,0.124,0.134,113.085,-0.26335572202190977,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.532,0.65,0.3636363636363637,0.7990414161476139,1.0,0.0368,0.0914,0.0,0.0978,0.199,132.971,0.6675711226023985,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.416,0.369,0.0,-0.9815899534159572,1.0,0.0375,0.897,0.0958,0.0974,0.373,76.357,0.0720053278734591,0.75,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.434,0.397,0.2727272727272727,-0.8528191837420431,1.0,0.0395,0.41,8.53e-05,0.108,0.483,119.892,-0.3166988514721045,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5660000000000001,0.212,0.9090909090909092,-0.4017521664521561,1.0,0.0372,0.794,0.0,0.106,0.0782,119.847,0.8912057480204544,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.4370000000000001,0.393,0.09090909090909093,-0.13386957103108812,1.0,0.0295,0.747,0.00775,0.114,0.194,92.048,-0.7121783353636965,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.522,0.552,0.3636363636363637,0.2913448060756997,1.0,0.0247,0.621,0.0,0.115,0.25,144.08,-0.4189067993188994,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.64,0.743,0.9090909090909092,1.0201430436183117,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,0.4293778549769009,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.295,0.278,0.7272727272727273,-0.6221151470604795,1.0,0.0319,0.522,0.00014199999999999998,0.0923,0.0935,139.023,1.2860407517235215,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.503,0.242,0.0,-0.12796039613209373,1.0,0.028,0.6579999999999999,2.07e-06,0.36,0.333,75.943,0.28922820167234664,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.748,0.461,0.0,-0.2138896477883004,0.0,0.0378,0.0778,0.0,0.0995,0.823,124.974,-0.2675365806808005,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.606,0.58,0.3636363636363637,0.2994699215618165,0.0,0.0355,0.122,0.0,0.0983,0.388,130.857,0.28792271616225823,0.75,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
0.335,0.369,0.6363636363636364,-0.482757105692534,1.0,0.0295,0.542,0.00843,0.313,0.329,200.078,-0.7209862312735335,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5379999999999999,0.688,0.6363636363636364,0.3814597232853606,1.0,0.0311,0.35100000000000003,8.26e-05,0.0955,0.541,179.768,1.5563919282430958,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.523,0.438,0.0,-0.8043147064461326,0.0,0.0356,0.867,0.0723,0.123,0.106,126.028,0.1436087293318524,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.664,0.307,0.0,-0.4719236183777117,1.0,0.0325,0.8690000000000001,0.458,0.107,0.193,128.029,-1.4602050075113149,0.75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.68,0.462,0.9090909090909092,-0.2623941250842105,1.0,0.0336,0.583,3.3e-05,0.096,0.415,106.2,2.1623189813875467,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.382,0.244,0.0,-0.7373440575908655,1.0,0.0283,0.515,8.18e-05,0.113,0.217,134.97799999999998,0.6342895046616636,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.565,0.698,0.0,-0.0917666998757545,1.0,0.0295,0.54,0.0183,0.124,0.155,120.013,0.2808830094876043,0.75,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.5489999999999999,0.41,0.5454545454545454,-0.6745590742890525,1.0,0.0315,0.718,0.0865,0.112,0.369,111.74,-0.8227810507943509,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.489,0.568,0.18181818181818185,-1.2571052330815595,1.0,0.0281,0.0562,0.0107,0.21,0.86,146.009,1.1829239215595766,0.75,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.64,0.431,0.9090909090909092,-0.34339906432458883,1.0,0.029,0.763,0.00352,0.15,0.394,122.052,-0.07518403210574906,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.594,0.471,0.5454545454545454,0.13844490556422587,1.0,0.0284,0.7929999999999999,0.0,0.105,0.18600000000000005,117.985,0.2332906263350143,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.7929999999999999,0.261,0.4545454545454545,-1.3932624713792163,1.0,0.0322,0.409,0.0025,0.0779,0.464,82.016,0.9392443097651,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.764,0.825,0.18181818181818185,0.4334112192723509,0.0,0.14300000000000002,0.0112,0.00195,0.335,0.428,127.983,3.124494852588781,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.6559999999999999,0.474,0.2727272727272727,-0.04473951630459254,1.0,0.0274,0.8540000000000001,0.069,0.141,0.2,103.958,-1.2813039172300855,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.343,0.285,0.8181818181818182,-0.6070959941922027,0.0,0.0303,0.85,0.00472,0.107,0.107,130.52100000000002,1.7060104827790508,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.362,0.0304,1.0,-2.6743223463569903,1.0,0.0485,0.927,0.000634,0.0848,0.124,135.1,-1.0077303397678885,0.75,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.818,0.5770000000000001,0.0,0.5210639802740973,1.0,0.0238,0.606,8.759999999999999e-05,0.12,0.7559999999999999,97.815,-0.0353088860824158,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.496,0.377,0.18181818181818185,-0.18828322322599214,1.0,0.0274,0.238,0.000114,0.11,0.115,126.172,0.5286608542757762,0.75,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.591,0.207,0.0,-1.5434540000619843,1.0,0.0306,0.889,0.028,0.11,0.149,101.909,-0.7738666569986334,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.606,0.476,0.8181818181818182,0.4880710870880465,0.0,0.0236,0.251,0.0,0.101,0.276,91.041,0.4661793262549627,0.75,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.732,0.319,0.18181818181818185,-2.0494271007883587,1.0,0.0345,0.794,0.0243,0.101,0.377,131.07399999999998,-0.34950124055470555,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.664,0.17,0.6363636363636364,-0.9168352451478132,1.0,0.0408,0.8340000000000001,0.0,0.149,0.441,124.934,-0.3715292428958176,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.679,0.483,0.7272727272727273,0.06556508180996462,0.0,0.0349,0.0609,4.98e-05,0.115,0.503,126.907,-0.047752311260853414,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.685,0.318,0.0,-0.7100141236830179,1.0,0.0299,0.736,0.000699,0.128,0.35200000000000004,123.88,-0.6749306854935792,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.519,0.208,0.18181818181818185,-0.7060746737503546,1.0,0.0319,0.8759999999999999,0.00119,0.115,0.234,125.165,0.5466071487562321,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.509,0.5379999999999999,0.4545454545454545,0.3418190083379414,1.0,0.0379,0.306,5.03e-06,0.091,0.284,170.111,0.06693211203045732,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.468,0.774,0.18181818181818185,0.8635499087949666,1.0,0.0316,0.0319,0.0,0.0666,0.408,141.959,-0.292654782900223,0.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.605,0.226,0.18181818181818185,-0.5893684694952205,0.0,0.0347,0.715,0.0001,0.35,0.142,122.713,0.11011228466160934,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.5670000000000001,0.435,0.0,-1.8741215787848653,1.0,0.0236,0.563,0.0,0.14400000000000002,0.547,89.912,0.9130189236320582,0.75,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.5579999999999999,0.355,0.4545454545454545,0.039220010385282535,1.0,0.0332,0.67,0.00143,0.107,0.368,151.957,0.4038299992984619,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.379,0.0624,0.6363636363636364,-3.7300949283106117,0.0,0.0345,0.872,0.00615,0.0979,0.171,133.042,1.9124589698364487,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.446,0.757,0.09090909090909093,0.7500445076101205,1.0,0.0322,0.0206,0.0,0.146,0.421,102.88,0.4965855710468952,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.65,0.628,0.6363636363636364,0.2617989315807289,1.0,0.0232,0.0482,0.0,0.119,0.6990000000000001,84.14,-0.02428662234534026,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.7170000000000001,0.581,0.18181818181818185,0.7763895790348029,1.0,0.0287,0.00343,0.162,0.265,0.359,87.016,-0.6335187020976101,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
0.518,0.349,0.18181818181818185,-0.8134246844154155,0.0,0.0355,0.82,1.06e-06,0.123,0.142,134.064,0.5155398986427357,0.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.68,0.478,1.0,0.013367370202183008,0.0,0.0472,0.177,0.0239,0.107,0.541,174.10299999999995,-0.28295452980627506,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.429,0.111,0.8181818181818182,-0.9983326156297736,1.0,0.0339,0.941,0.0,0.321,0.304,113.202,0.8006480189662205,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.787,0.579,0.6363636363636364,0.5808943761264131,1.0,0.0356,0.252,0.00116,0.142,0.516,104.014,-0.3554502884487793,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.657,0.272,0.0,-1.757169158908939,1.0,0.026,0.435,3.64e-05,0.222,0.332,110.785,-0.20408006981068044,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.215,0.16899999999999998,0.8181818181818182,-2.3776325233033253,1.0,0.0402,0.974,0.0585,0.0907,0.0547,132.925,0.35050339498130634,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.613,0.268,0.8181818181818182,-1.4883017010047053,1.0,0.0314,0.785,0.00189,0.13,0.212,122.19,0.7109661219630586,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.635,0.715,0.09090909090909093,0.9795174661877268,1.0,0.0349,0.0517,0.0,0.0574,0.7440000000000001,141.414,0.1383206867593424,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.413,0.5529999999999999,0.2727272727272727,0.4070661478476684,0.0,0.029,0.007490000000000002,0.0,0.134,0.422,84.8,0.024181592858321752,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.823,0.369,1.0,-1.927550368496604,0.0,0.0386,0.649,0.0366,0.29600000000000004,0.8809999999999999,105.501,2.286373155112024,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
0.405,0.189,0.9090909090909092,-1.236669336555871,1.0,0.0325,0.954,0.00296,0.173,0.238,79.363,2.530713772228064,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.585,0.265,0.5454545454545454,-0.7181392391691347,0.0,0.033,0.935,0.00448,0.251,0.156,116.044,0.5521100180582503,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.602,0.636,0.09090909090909093,0.9514488854175046,0.0,0.0511,0.0722,1.52e-06,0.106,0.585,163.158,1.6518080464108231,0.75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
0.928,0.405,0.09090909090909093,0.15223298032854554,0.0,0.0531,0.287,6.88e-06,0.125,0.774,102.006,-0.3922517597268411,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.498,0.155,0.2727272727272727,-1.4917487196957857,1.0,0.0341,0.8109999999999999,0.0,0.166,0.28,127.57,-1.1550519008114093,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0
0.493,0.204,0.0,-1.0212306683633758,0.0,0.0304,0.898,0.00828,0.138,0.365,96.998,-0.2505652690496512,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.682,0.457,0.3636363636363637,-0.10161532470741164,0.0,0.253,0.523,0.000103,0.107,0.36,152.153,0.499014765603642,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.257,0.409,0.6363636363636364,-0.6413199654822104,0.0,0.0363,0.899,0.00293,0.109,0.0794,145.759,-0.910033753240766,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.551,0.324,0.0,-0.6743128586682612,1.0,0.0314,0.8959999999999999,0.0873,0.277,0.231,90.957,-0.32218519564108355,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5429999999999999,0.46,0.5454545454545454,-0.5514512638933411,1.0,0.0352,0.379,0.0,0.112,0.384,139.918,-0.04499261404332475,0.75,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0
0.708,0.55,0.0,-1.0190147277762531,1.0,0.0311,0.738,2.92e-05,0.107,0.705,93.485,0.12333239109288435,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.53,0.234,0.18181818181818185,-0.07748619386985202,1.0,0.0287,0.6759999999999999,9.59e-06,0.132,0.111,97.051,-0.6570835418113579,0.75,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.5379999999999999,0.532,0.5454545454545454,-0.3414293393582573,0.0,0.0249,0.555,7.269999999999999e-05,0.118,0.433,77.018,-0.6152253798233334,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.617,0.477,0.5454545454545454,-0.2552538720812593,1.0,0.0258,0.204,0.000423,0.0715,0.221,110.001,-0.9073897319545112,0.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
0.652,0.315,0.5454545454545454,-0.6070959941922027,1.0,0.031,0.7879999999999999,0.000181,0.105,0.313,88.17200000000003,-1.2392144033795138,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.34600000000000003,0.139,0.0,-1.7487978278020309,1.0,0.0321,0.913,7.730000000000001e-05,0.0934,0.116,136.168,-0.3074117267041337,0.75,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0
0.564,0.419,1.0,-0.08216429066488908,1.0,0.0247,0.7,0.00132,0.121,0.0894,93.999,0.204867397507773,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.703,0.802,0.0,0.9169786985067055,1.0,0.0795,0.18600000000000005,0.0,0.0749,0.745,102.963,-0.01019068386299328,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5870000000000001,0.8370000000000001,1.0,0.4974272806781209,1.0,0.0309,0.00511,4.54e-05,0.136,0.633,92.862,0.16431472102983688,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.424,0.0473,0.0,-3.019270431085774,1.0,0.0376,0.908,0.000175,0.219,0.127,104.99,0.2156583093823012,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.649,0.5329999999999999,0.3636363636363637,0.3418190083379414,1.0,0.0318,0.6629999999999999,9.38e-05,0.147,0.516,113.512,0.02132274484255853,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.551,0.133,0.4545454545454545,-0.1331309241687134,1.0,0.0327,0.862,0.0,0.123,0.272,79.833,-0.566525812757124,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.5479999999999999,0.889,0.8181818181818182,0.8719212399018752,1.0,0.0382,0.00165,0.00109,0.197,0.425,90.04799999999999,-0.6209596009878988,0.75,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
0.71,0.491,0.18181818181818185,0.20713906376503285,1.0,0.0504,0.219,1.99e-06,0.0859,0.638,109.933,-0.8738932872842681,0.75,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.616,0.488,0.6363636363636364,0.17488481744135662,1.0,0.0265,0.473,5.34e-05,0.106,0.501,75.0,-0.2338748846801665,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.866,0.34700000000000003,0.6363636363636364,-0.32739504897314603,0.0,0.0685,0.29100000000000004,7.01e-06,0.109,0.616,110.063,-0.4770752676165094,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.5329999999999999,0.28300000000000003,0.7272727272727273,-1.9662062209608573,1.0,0.0394,0.835,0.0304,0.101,0.3,109.99,-1.0380539588946256,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.603,0.436,0.0,-0.5521899107557152,1.0,0.0278,0.481,0.00205,0.116,0.0756,98.028,0.6298938192732646,0.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.447,0.524,1.0,-0.9106798546280276,0.0,0.112,0.755,0.0167,0.0886,0.36,173.94099999999997,0.2546576233545625,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.7759999999999999,0.209,0.5454545454545454,-1.6397243077914303,0.0,0.0534,0.275,0.00201,0.108,0.399,168.967,2.07638828958426,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
0.404,0.5710000000000001,0.0,0.7766357946555944,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,0.15506064652794438,0.75,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.684,0.684,0.09090909090909093,-1.2590749580478908,1.0,0.0418,0.385,0.29,0.106,0.616,113.988,0.7550386517783217,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
0.6859999999999999,0.59,0.5454545454545454,-0.9232368512883896,0.0,0.0268,0.4920000000000001,0.753,0.108,0.8109999999999999,110.032,0.10746826337535434,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.336,0.128,0.2727272727272727,-1.3807054747188536,1.0,0.0348,0.92,0.000218,0.146,0.28,79.693,-0.028467481004230983,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
0.659,0.812,0.3636363636363637,0.1783318361324366,0.0,0.0487,0.23,0.0,0.0951,0.888,83.01299999999998,-0.02341079029426829,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.547,0.162,0.6363636363636364,-0.20995019785563765,1.0,0.0334,0.963,0.0,0.101,0.242,66.043,-0.3871785438838394,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
0.51,0.537,0.3636363636363637,-0.7567950916333881,0.0,0.0823,0.5329999999999999,0.0,0.185,0.67,67.9,-1.2461880095220117,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
0.411,0.544,0.8181818181818182,0.3312317366439104,0.0,0.0254,0.18,4.65e-06,0.3670000000000001,0.35200000000000004,81.33800000000002,0.6699837920261061,0.75,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
